NAME	TITLE	SCORE	
CPSF4		-0.53864753	
RGS10		-0.53865016	
STOX1		-0.5392171	
PFDN2		-0.5400237	
PDHB		-0.54011977	
RPS11		-0.5402088	
TCTN3		-0.54122514	
TUBB		-0.54134107	
C3AR1		-0.54252756	
RALGPS2		-0.54266095	
TRMT112		-0.54312885	
NOP2		-0.5432167	
EIF1B		-0.5437741	
HPSE		-0.5447324	
GUCY2D		-0.545006	
UCHL3		-0.54540366	
WDR24		-0.54556215	
LY6H		-0.54571784	
ITGB3BP		-0.5457779	
PPP1R16A		-0.5460041	
CDC26		-0.5461471	
TMEM70		-0.5464588	
DBN1		-0.546602	
SLC25A27		-0.5466589	
SLC35E4		-0.5469015	
PUS7		-0.54697096	
COPS5		-0.5469768	
SNTG2		-0.54715127	
PCBP4		-0.54717165	
ZNFX1		-0.54750603	
RECQL5		-0.54769456	
TRMT13		-0.5484947	
WDR45		-0.5485544	
SLC22A5		-0.54918945	
GLTP		-0.54920095	
RRP12		-0.5505714	
HIRA		-0.5511941	
SOAT1		-0.55229044	
GPR20		-0.55307454	
RPL27A		-0.55312204	
POLG		-0.5533576	
ZNF772		-0.5536436	
LZTR1		-0.55391854	
NYNRIN		-0.55418587	
HADHA		-0.55431646	
KIF22		-0.55491954	
LPAR5		-0.5549389	
CCDC110		-0.55532736	
C1GALT1		-0.55625606	
CLP1		-0.55650175	
PCDHB7		-0.5569208	
ZNF16		-0.5570144	
TBCC		-0.55715185	
KDM6B		-0.55793905	
OFD1		-0.55840325	
UBE2A		-0.55850875	
SYNGR4		-0.5588522	
MDM4		-0.55944896	
CDH9		-0.5594758	
PLGRKT		-0.5596081	
CD93		-0.56002176	
CCDC78		-0.56006336	
ACBD7		-0.56030196	
MTMR3		-0.5603126	
UPF3B		-0.56044364	
ZNF45		-0.56112546	
C2CD3		-0.5616296	
SOCS7		-0.56196845	
TYROBP		-0.5621098	
LARP1		-0.5622451	
GEMIN7		-0.56324023	
CPSF3		-0.5637973	
RHOXF1		-0.56404024	
CXCL14		-0.5645736	
MST1R		-0.56468385	
NDST2		-0.56519514	
COLEC12		-0.56528705	
ITGA3		-0.5653214	
LRRN1		-0.56573516	
ADAMTS3		-0.56652117	
TRIM28		-0.56707007	
RPAIN		-0.56824285	
GPR34		-0.5683998	
JARID2		-0.56909245	
JAK2		-0.57004994	
ZNF518A		-0.57053834	
CLDN22		-0.5706588	
SUPT5H		-0.57088256	
STX16		-0.5722012	
SPACA5		-0.57314426	
TFR2		-0.57317394	
FOXF1		-0.5745058	
EGR1		-0.5745411	
AHSP		-0.5755495	
ZNF668		-0.5755723	
UBB		-0.5758749	
MCMBP		-0.5762859	
WSB1		-0.57639444	
ADAM17		-0.57710934	
PPP1R18		-0.57716435	
IGF1R		-0.5783723	
IL12RB2		-0.57905567	
LRFN5		-0.5791221	
PPFIA2		-0.58059436	
IFT172		-0.5809593	
SLC35F2		-0.58151317	
EXOC1		-0.5817029	
FADS3		-0.58216244	
ASAH1		-0.5824157	
ITFG2		-0.58269095	
TFCP2L1		-0.58279544	
ARHGEF39		-0.5828612	
IL9		-0.5829568	
DDX52		-0.5837821	
RHEBL1		-0.5838366	
ZNF658		-0.58404297	
APCDD1		-0.584288	
MARVELD1		-0.5844718	
RASGEF1C		-0.5847426	
ANKRD11		-0.58539426	
FBXW2		-0.5859712	
CNTNAP1		-0.5862035	
RASA2		-0.5863194	
FRMD3		-0.5863684	
CHST9		-0.58650494	
RIT2		-0.5875947	
L2HGDH		-0.58807456	
CCND1		-0.5886922	
PDZD7		-0.5889209	
WDR49		-0.5891435	
EIF2B3		-0.58948034	
CFL1		-0.58948606	
EGLN2		-0.58996475	
DCUN1D5		-0.5899815	
NET1		-0.59008956	
MX2		-0.5909274	
POLQ		-0.59171194	
CDKN1B		-0.5917209	
ZNF169		-0.5920284	
GLDC		-0.5922231	
INHBE		-0.5924409	
NFKBIE		-0.59267306	
FDXR		-0.5929136	
GLIS3		-0.59350723	
CXCL12		-0.593961	
PCTP		-0.5940097	
CDK7		-0.5950162	
ITSN1		-0.59502244	
PRRC2C		-0.59543306	
HDHD3		-0.59550834	
ACOT13		-0.59551406	
PPIL4		-0.59553045	
C1orf35		-0.59580487	
USP47		-0.59604526	
SCN9A		-0.5960459	
ANGPT1		-0.59637237	
TMBIM6		-0.5966127	
TCERG1		-0.59713215	
ANKRD13A		-0.59734	
DUSP6		-0.5976018	
NCBP2		-0.5983023	
C1QL1		-0.5983733	
LNX2		-0.59866154	
SPATA19		-0.59889555	
PTCH1		-0.59890413	
CHD8		-0.5992676	
CARHSP1		-0.5994128	
GPR137		-0.5994166	
LRRTM1		-0.5998371	
APH1A		-0.60047936	
ICA1		-0.60120517	
PDP2		-0.6014955	
RHAG		-0.6024549	
CAPZA1		-0.60272586	
MTMR8		-0.60283715	
MED10		-0.6030073	
GPX4		-0.60339546	
PMFBP1		-0.603644	
HAAO		-0.60378003	
NOB1		-0.6041487	
LYAR		-0.60546416	
CDCP1		-0.60551524	
SNAPC2		-0.60618556	
PDGFA		-0.60646933	
CTDSP2		-0.6065822	
CALHM2		-0.607331	
MED12L		-0.60763615	
RPE65		-0.60788643	
DNAJC9		-0.60817546	
DAPK1		-0.608674	
CSTF2		-0.60875726	
GTSE1		-0.6089733	
CYSLTR1		-0.60937846	
KIF1C		-0.60938317	
EPS8		-0.61131275	
C11orf52		-0.6113646	
THOC2		-0.61151874	
GGA2		-0.61254823	
SOCS2		-0.61322576	
MUS81		-0.614622	
DSEL		-0.61507624	
PLCB3		-0.6159599	
MID1		-0.6162789	
NANOS3		-0.6163281	
KCNMB1		-0.61663383	
PTH1R		-0.6172501	
FAM136A		-0.6173115	
WDR20		-0.617881	
KLF15		-0.61798203	
ARFGAP3		-0.61845076	
GRIN2C		-0.61849624	
NDUFV2		-0.61934304	
S1PR1		-0.61948746	
NCAPD2		-0.6199489	
KLHL30		-0.61998594	
NUBP2		-0.6201957	
ERAS		-0.6214403	
METTL22		-0.62223506	
CMSS1		-0.6224104	
CD44		-0.62329817	
PSEN2		-0.62329924	
SENP2		-0.6234391	
SLC11A2		-0.6234656	
MRPS14		-0.6237436	
PAH		-0.62392265	
CSF3R		-0.6244591	
PAPOLG		-0.6244899	
GPR68		-0.62463593	
NUDT3		-0.6246784	
SEC61A2		-0.6249369	
SPATA20		-0.62569463	
CEP290		-0.62591845	
C17orf50		-0.62628216	
CASP3		-0.6264207	
ARGLU1		-0.6268644	
TAF5		-0.6277204	
CD109		-0.6291455	
DNM2		-0.6295503	
CNKSR1		-0.62958646	
MAP3K11		-0.62984794	
SPEF1		-0.6305317	
FLI1		-0.63054615	
IGSF6		-0.63082355	
BIN3		-0.63118047	
ASRGL1		-0.63199466	
WDR46		-0.6320695	
KCNJ6		-0.63211817	
DTX3L		-0.63216144	
FGD3		-0.6323939	
MYCN		-0.6330182	
COL11A2		-0.6335068	
USHBP1		-0.63351876	
RPL4		-0.633521	
HYI		-0.633695	
C4orf33		-0.63414305	
SLC25A30		-0.6343759	
TTC12		-0.6346954	
IFNAR2		-0.63476235	
GLB1L		-0.63533735	
FMO5		-0.635417	
BCL10		-0.6358972	
IRF8		-0.63623524	
CRY1		-0.63666445	
PSMB2		-0.6369962	
LYVE1		-0.6370475	
ZBTB12		-0.63710475	
TRMT11		-0.63759243	
BBS4		-0.63784564	
POLR3D		-0.63811606	
DMTF1		-0.63818306	
OLFM1		-0.63838375	
ANKRD49		-0.63838494	
ST8SIA4		-0.638436	
F2RL1		-0.6385547	
SH2D3C		-0.63856816	
SETD3		-0.6390193	
AKAP8		-0.6401093	
WHAMM		-0.64039534	
NKD2		-0.6405305	
LRRN4CL		-0.6407064	
SUFU		-0.64070696	
FOXM1		-0.640899	
ECT2		-0.6409773	
ACSF2		-0.64113766	
PYCR1		-0.64215875	
RAB31		-0.64245975	
ZAR1		-0.642701	
ZBED4		-0.6430951	
DAXX		-0.6432521	
CAT		-0.64339745	
RASGEF1A		-0.64389414	
DPYS		-0.64413697	
PDCD1		-0.6441654	
CCDC157		-0.6443268	
ANAPC11		-0.64442575	
ADCY6		-0.64554274	
KIFC1		-0.64577305	
GINM1		-0.64600855	
LYRM9		-0.6460705	
ZNF93		-0.6462167	
DHX35		-0.64687896	
KIN		-0.64748996	
RABL2B		-0.64812016	
ALKBH1		-0.64816225	
SMPDL3A		-0.6482626	
KDM4C		-0.6485639	
ZNF501		-0.64857703	
ABCF3		-0.6492974	
LRRC1		-0.6496626	
TNKS2		-0.650078	
GDF15		-0.6500872	
AMMECR1		-0.6508162	
CA5B		-0.6508511	
HOPX		-0.65088755	
ZBTB48		-0.65103817	
MAVS		-0.6511373	
RER1		-0.6511771	
BSG		-0.6512212	
NLRX1		-0.6512813	
DCUN1D3		-0.6514984	
TBC1D23		-0.652009	
ELAVL1		-0.65210164	
GRID1		-0.6523645	
RPL24		-0.6536032	
SNX7		-0.65462947	
TBC1D4		-0.65630907	
LMAN1		-0.6567984	
USP43		-0.6569315	
ARMCX1		-0.6569689	
RBPJL		-0.65743786	
ARL13B		-0.6574831	
DPY19L3		-0.6577069	
TOPBP1		-0.65828615	
SERPINB13		-0.65854007	
TOP3B		-0.6585464	
THOC1		-0.6590047	
GUCD1		-0.65905625	
WDR11		-0.6593059	
ADAMTS6		-0.65964293	
ZNF408		-0.65970975	
CHRNA2		-0.6597602	
PYCARD		-0.6604483	
SERPINI1		-0.6613454	
CEL		-0.6615724	
NDUFS3		-0.6619909	
DBI		-0.66322136	
ABCB9		-0.6634336	
UBA2		-0.66380596	
KLHL25		-0.6644372	
C3		-0.66504645	
DEDD		-0.6652263	
SPATS2L		-0.66539294	
TACC2		-0.66584426	
GLRX3		-0.6662007	
TG		-0.66620415	
SUSD1		-0.666443	
CCPG1		-0.6669798	
TIPARP		-0.6670318	
VAMP3		-0.6681834	
DNAJC25		-0.66845787	
NSDHL		-0.6686142	
SEC31B		-0.66877	
RELL2		-0.6688707	
CLU		-0.6694223	
MED24		-0.66947424	
GINS3		-0.66966367	
NTN3		-0.669892	
TMEM67		-0.669933	
MIF		-0.6699854	
NHP2		-0.6700875	
THYN1		-0.6704435	
LSS		-0.6704994	
PREX1		-0.67103887	
TMEM14A		-0.67122585	
WWC1		-0.6715395	
PLXNA1		-0.6716645	
ADAM11		-0.6717054	
TRNT1		-0.67235667	
MTR		-0.67336595	
AKR1B1		-0.6737622	
F11R		-0.6739621	
FES		-0.67438537	
TYW3		-0.6745897	
ELL3		-0.6746344	
REEP4		-0.67492855	
SRRM4		-0.6752501	
TASP1		-0.675637	
FAM222B		-0.6760337	
EFCAB6		-0.6765543	
ARHGAP11A		-0.6767972	
CACNB3		-0.6779729	
MEPCE		-0.6780009	
GRIA4		-0.6781258	
SUCLG1		-0.678226	
MBD4		-0.6785034	
ZNF671		-0.6789297	
DRG2		-0.6791355	
CEP63		-0.6796947	
ALLC		-0.6798286	
CRTC3		-0.6804514	
TAF4		-0.6805518	
AIRE		-0.6809036	
DDX39B		-0.6813644	
GPATCH8		-0.6820049	
LYPLAL1		-0.6820706	
DZIP1L		-0.68234825	
DNMBP		-0.682639	
GPX1		-0.6826828	
TMEM175		-0.68411946	
IBA57		-0.6841474	
MRPL22		-0.68430483	
SNAP29		-0.6844184	
SYNC		-0.68467337	
EGFL6		-0.68507016	
GPR162		-0.68518835	
LIG3		-0.68527275	
CASP8AP2		-0.6855898	
GPBP1L1		-0.68572605	
SGSM3		-0.6857342	
P2RY12		-0.6859601	
GNAI3		-0.6860189	
CSAD		-0.6865234	
UFSP2		-0.6865356	
LCLAT1		-0.68664336	
SDS		-0.68703294	
FBXL6		-0.6871228	
STK40		-0.687349	
CAD		-0.6876956	
PSMA5		-0.68781054	
CRTAC1		-0.6881124	
WRN		-0.6882625	
DNA2		-0.6884568	
PPP1R1A		-0.68860227	
PDIA2		-0.689208	
ATR		-0.6892108	
ANKZF1		-0.6894131	
EXTL2		-0.6895599	
B2M		-0.69059205	
UBE2V2		-0.6913808	
TM2D3		-0.69181955	
PTDSS1		-0.69201577	
RPL15		-0.69206744	
SLC25A24		-0.6923473	
CHRM4		-0.6928949	
SCG2		-0.6931502	
UBXN1		-0.69327873	
TP53BP2		-0.69348115	
TRMT1		-0.69427097	
TRA2B		-0.6946258	
CCDC34		-0.6949838	
S100PBP		-0.69510084	
TNFSF13B		-0.69523793	
ZMAT5		-0.6957105	
ABHD14B		-0.695775	
RAP2B		-0.6958176	
DCTN4		-0.6963343	
MRGPRF		-0.6966046	
MED11		-0.6971318	
ATAT1		-0.69715345	
HEXA		-0.6975455	
RRAGB		-0.6976553	
NEDD4		-0.6979189	
CNOT10		-0.6979204	
RIMS4		-0.69822747	
TREM2		-0.69887996	
BZW1		-0.69903046	
POLR2F		-0.6992422	
CDC42SE1		-0.69928473	
CTSL		-0.699677	
ACD		-0.7007102	
ZNF540		-0.70145917	
SF3B1		-0.7014857	
CDC40		-0.7015155	
MED12		-0.70152843	
IKZF1		-0.7017019	
PIP5KL1		-0.702738	
HBEGF		-0.70308477	
GBF1		-0.70316875	
FAAH2		-0.7033678	
CDH23		-0.7039872	
HAPLN3		-0.7041205	
EML4		-0.70417905	
MOGS		-0.704404	
STRADB		-0.7045504	
UBA52		-0.7045958	
TOPORS		-0.7046808	
ZNF638		-0.70471287	
FERMT2		-0.70498586	
BSCL2		-0.7049995	
TTC7B		-0.7052433	
PFN1		-0.7062284	
NT5C2		-0.70634025	
COL21A1		-0.706812	
CDK9		-0.7068482	
PKIG		-0.7072293	
TSSK4		-0.70742583	
SIRT7		-0.70750266	
PPP1R15A		-0.7075624	
LRRC42		-0.7082588	
TP53TG5		-0.7087621	
SSNA1		-0.7088462	
SSR2		-0.70895636	
WNT1		-0.70899796	
FBXO47		-0.7097201	
BCAT2		-0.71075666	
PSMB3		-0.71079195	
ITGB5		-0.71100366	
MKNK2		-0.71111625	
RBL1		-0.7112003	
ZNF516		-0.71223193	
SLC1A1		-0.7125466	
SEC61A1		-0.7127268	
NPDC1		-0.712853	
POU6F2		-0.7133219	
PNPT1		-0.7141106	
DIP2A		-0.7151918	
KLHL34		-0.7152372	
SLC1A3		-0.7156586	
ACP2		-0.71578157	
RPL23A		-0.7159114	
ANO6		-0.7166655	
ZNF382		-0.7168111	
TMEM74		-0.71699584	
FZD2		-0.7176873	
FGF22		-0.7181023	
ARRDC1		-0.71861225	
NOC2L		-0.71952754	
PDE6B		-0.71953636	
RPL17-C18orf32		-0.72024286	
RIN2		-0.7203076	
PROC		-0.72057223	
ZNF582		-0.72137415	
FLCN		-0.7214998	
DPY30		-0.721549	
PTPN13		-0.7218171	
MED6		-0.7218863	
ITGB1		-0.72216403	
SNRPA1		-0.7224928	
WDFY4		-0.722891	
STK33		-0.7231435	
MRPS23		-0.72331077	
GIGYF1		-0.7242948	
ID2		-0.7244174	
KIF5B		-0.7244179	
RAMP2		-0.724486	
ARHGAP10		-0.72474074	
RAX2		-0.7254025	
TNFAIP3		-0.7266037	
TWSG1		-0.7269558	
TBCE		-0.72701246	
ANKRD10		-0.7271814	
SLC33A2		-0.72782934	
FMR1		-0.72822726	
VCAN		-0.7283237	
GCGR		-0.7290884	
ARHGAP25		-0.7291212	
NOXO1		-0.7292757	
TIMM17B		-0.7295836	
NFATC2		-0.7299286	
PFDN6		-0.7300894	
ALPK1		-0.7306892	
SPTY2D1		-0.7308956	
CSRP2		-0.7309699	
PPP5C		-0.7318057	
WFIKKN1		-0.73182356	
C2orf68		-0.7319347	
STARD10		-0.7321254	
GMIP		-0.7337041	
KIF7		-0.7337353	
KANSL1		-0.7337591	
SEC31A		-0.73383397	
HSPBAP1		-0.733919	
BAX		-0.73443615	
REV1		-0.7351797	
ANO4		-0.735247	
NOL10		-0.73548853	
CAPN2		-0.7355633	
TCN2		-0.73709166	
NEK9		-0.738225	
CCNA1		-0.73849225	
TMEM191C		-0.73858726	
FBF1		-0.739656	
BIVM		-0.7399471	
EEF1A1		-0.7404604	
CLK1		-0.7405217	
HMGCR		-0.74064827	
NGDN		-0.7407421	
ITGA8		-0.74087137	
SELENBP1		-0.7412661	
SLAIN2		-0.74172354	
SLC12A4		-0.7438292	
SLC14A1		-0.74442303	
MRPL24		-0.74541384	
RHCG		-0.7459284	
GLUL		-0.74612105	
HPS5		-0.7462119	
TMEM39A		-0.746265	
GAB2		-0.7462789	
TOR1AIP2		-0.74651444	
LHFPL2		-0.7467615	
KDELR1		-0.7467755	
PSORS1C2		-0.7473354	
ACTL6B		-0.7474171	
HLX		-0.74792963	
BRPF1		-0.74853283	
NCOA3		-0.7486448	
ABI3		-0.7486747	
IDH3B		-0.7488954	
NTAN1		-0.7497451	
CCDC134		-0.7499729	
LRFN4		-0.75012	
ERG		-0.7503607	
COQ9		-0.75064903	
CHST15		-0.75097543	
HNRNPD		-0.75171226	
RPS5		-0.75208783	
GTF3C2		-0.7523928	
BTF3		-0.7524164	
SUGP2		-0.7525911	
IL17RC		-0.75362265	
PAX2		-0.75383246	
ZBTB32		-0.7538859	
CSPP1		-0.7548417	
PSMC5		-0.7550754	
GCDH		-0.7551395	
MAPRE1		-0.7553606	
SLC11A1		-0.7558368	
RFC5		-0.7564038	
ZNF613		-0.7572841	
CFLAR		-0.7578066	
GPR26		-0.75796694	
NAT9		-0.7580493	
PREB		-0.75808203	
NAA16		-0.7589583	
NPR2		-0.75913554	
RDH5		-0.75954556	
MRI1		-0.76018703	
PEX7		-0.7606175	
NFIA		-0.76114374	
KLHL14		-0.76228195	
RNF121		-0.76228786	
PECAM1		-0.76315385	
WDR70		-0.7631811	
SLC6A16		-0.7631943	
ARFGAP2		-0.76366067	
SLCO1A2		-0.7640477	
TIGD7		-0.7660877	
ZNF292		-0.76663667	
SLC16A4		-0.76689357	
EDNRA		-0.7672573	
NISCH		-0.767342	
NDUFA8		-0.76742357	
VANGL2		-0.7675468	
RERG		-0.76761734	
GAMT		-0.7680194	
PIM2		-0.76835114	
SLC25A14		-0.76855415	
USP24		-0.76895386	
LCP2		-0.7694426	
RGS12		-0.76979554	
TMEM39B		-0.7698038	
CENPP		-0.769868	
SYS1		-0.76987326	
USP38		-0.77043027	
LACTB		-0.7706663	
CAMK2N1		-0.77213955	
MAP3K1		-0.77313244	
PIGK		-0.7735405	
CHRD		-0.7746259	
FSD2		-0.7746333	
KCNK13		-0.77478766	
PDGFD		-0.77481896	
PARP12		-0.77528375	
OCEL1		-0.7758215	
ORMDL1		-0.7760363	
ZNF703		-0.7763063	
PHF1		-0.7778896	
BPGM		-0.77841496	
IGFBP7		-0.77847815	
DAP3		-0.77919495	
CACHD1		-0.7792823	
NTN5		-0.7795518	
OSM		-0.7796059	
SLC25A37		-0.7798351	
ACAD10		-0.7802969	
CABP4		-0.780654	
UTP6		-0.7808577	
VMA12		-0.7817851	
AHCTF1		-0.7818236	
IVNS1ABP		-0.781839	
KCTD17		-0.78190273	
DCLK3		-0.78272134	
FGF2		-0.78360575	
TRAF3IP2		-0.7848745	
PCDH18		-0.78498524	
GALNT3		-0.78531927	
LIN9		-0.78573436	
BRMS1		-0.78574693	
ITGA2B		-0.78579366	
PAX6		-0.78665674	
TP53		-0.7871354	
SAMD4A		-0.78725004	
IL4I1		-0.7878043	
EXOSC4		-0.78800714	
EYS		-0.788333	
INTU		-0.7886766	
IKBKB		-0.7887281	
TSPAN18		-0.7889832	
PSMB7		-0.78937167	
NOP58		-0.7895109	
LTA4H		-0.7896946	
HEXIM1		-0.78971875	
SLC16A13		-0.79023117	
PRKCH		-0.79030645	
SDCBP2		-0.7907142	
DCAF4		-0.79079366	
RPS3		-0.7911029	
TMEM45B		-0.79214895	
ZNF326		-0.7921823	
MDK		-0.793212	
DDIT3		-0.79362786	
AIF1		-0.79367447	
ARL4A		-0.7937958	
ARF4		-0.794106	
SP100		-0.7941391	
NAGPA		-0.79438335	
ECD		-0.794452	
OMA1		-0.79446965	
SBNO1		-0.7948008	
MSH6		-0.79538393	
POLM		-0.7955474	
SREK1		-0.7956404	
ARHGAP33		-0.7958249	
EPHX1		-0.79657316	
COG4		-0.7966945	
WDR75		-0.7968996	
TMEM14B		-0.79716206	
C1QC		-0.7992352	
MGST3		-0.799543	
FCRL6		-0.7996746	
HS3ST5		-0.7996891	
CCS		-0.799996	
SLC25A26		-0.80024415	
ANKRD13B		-0.8002572	
HCLS1		-0.8006932	
MSC		-0.8023036	
STK3		-0.8024593	
CCDC120		-0.80273294	
THSD1		-0.80391	
EP300		-0.80429304	
FBXO42		-0.80456245	
TRIM21		-0.8047773	
THBS4		-0.8050474	
LENG8		-0.8065514	
PLEKHN1		-0.80703956	
SH3PXD2B		-0.80717963	
CR1		-0.8075062	
CRISPLD2		-0.80782574	
THOC6		-0.8081678	
RUVBL1		-0.80840546	
DZIP3		-0.8086193	
DIDO1		-0.80920017	
FCER1G		-0.8095736	
SPAG4		-0.8098112	
ALDH1L1		-0.81030697	
ARHGAP21		-0.8103761	
DCTN3		-0.81184745	
INSC		-0.8131371	
SWAP70		-0.81317693	
HAUS1		-0.8134047	
FAM53C		-0.81362915	
TNFAIP8L2		-0.8143571	
PCMTD2		-0.8145899	
SASH1		-0.81666034	
CTNNAL1		-0.81741315	
JUNB		-0.8184384	
ZNF177		-0.8185267	
WDR17		-0.8185749	
MYO15A		-0.8189535	
ZMYND15		-0.8189893	
ZNF276		-0.8189907	
ZNF699		-0.81917584	
MRPL32		-0.81922126	
PPP4R1		-0.81953615	
HEY2		-0.8197905	
RIMBP2		-0.8221631	
CELF1		-0.8223683	
PYCR2		-0.82246494	
WSCD1		-0.8227372	
ZGPAT		-0.823022	
ARHGEF3		-0.8236191	
HMGCL		-0.8237808	
SPDL1		-0.82384443	
CARD11		-0.8243622	
CBY3		-0.82471186	
HSDL2		-0.8251001	
TRIM17		-0.8252454	
REV3L		-0.8255774	
MAP3K6		-0.82564	
WDR18		-0.8257266	
THAP9		-0.82623905	
GEN1		-0.8264207	
TSC22D3		-0.8275406	
TCEA2		-0.8277751	
CRIP3		-0.8286584	
DNALI1		-0.8294665	
METTL1		-0.8302728	
SNRPB2		-0.8304105	
STRA6		-0.83049643	
USP19		-0.8306907	
CHAC1		-0.83072716	
CRHR1		-0.830824	
EXT1		-0.83144635	
SEMA3B		-0.8317988	
RGS14		-0.8319227	
PCDHB4		-0.83280975	
ZNF345		-0.83302784	
ARL4D		-0.83331186	
RPS23		-0.8333176	
DYRK1B		-0.83445215	
TAF7L		-0.8346019	
SSTR1		-0.83496594	
SDCCAG8		-0.83497053	
ASXL2		-0.8351008	
PPWD1		-0.83527744	
FMNL1		-0.83543324	
FHL5		-0.8354675	
ACVR2B		-0.8367636	
ZNF469		-0.8368224	
ZNF395		-0.8369756	
DVL2		-0.83746475	
PYGO1		-0.8378593	
NUP214		-0.8385668	
GRIP2		-0.8387664	
CCNI2		-0.83903927	
ALG6		-0.839768	
AGAP2		-0.84007084	
MAP3K12		-0.8402393	
PLEKHF2		-0.8410405	
PPM1F		-0.84107393	
DENND3		-0.84131736	
PAGR1		-0.8418325	
SRP14		-0.8421286	
JAKMIP3		-0.84303004	
SIL1		-0.8433315	
DBF4		-0.8434109	
SST		-0.8438401	
SLC16A5		-0.84452456	
MYC		-0.845898	
PIP5K1A		-0.8466107	
DENND4A		-0.8466883	
PGF		-0.847298	
ALDOB		-0.84910613	
GNRH1		-0.8492841	
RPL13A		-0.8500297	
ACTC1		-0.85052204	
BMPR1A		-0.8510303	
KLHL15		-0.8522899	
HAUS2		-0.8524195	
SYPL2		-0.85247856	
SNRNP70		-0.85323566	
SPATA22		-0.85337895	
NR2F1		-0.8534026	
B4GALNT3		-0.8535013	
ZBTB40		-0.85402	
ZNF8		-0.8540552	
SNX4		-0.8545822	
SLC38A7		-0.8550176	
JMJD8		-0.856476	
NPNT		-0.85753596	
DALRD3		-0.85764617	
SDK1		-0.85780627	
ORC5		-0.8584323	
NADSYN1		-0.8584609	
TEKT1		-0.8590695	
SNRPB		-0.85990644	
CDON		-0.85991555	
TRIM46		-0.8599723	
IRF5		-0.86054176	
RNF182		-0.860749	
SMC3		-0.86287695	
CLDN10		-0.86309946	
ANAPC7		-0.8631212	
PTPRS		-0.86332315	
RPS13		-0.86493856	
MTPAP		-0.8652092	
CNTROB		-0.86585015	
GIT2		-0.8660281	
CCDC82		-0.86645436	
MYD88		-0.86728	
PROSER2		-0.86746687	
PDLIM4		-0.8677042	
GNAS		-0.8687047	
ABHD15		-0.86943513	
EVC		-0.8698673	
GOLGA2		-0.8699145	
FOS		-0.8708172	
THOP1		-0.87162703	
ZFHX3		-0.8720547	
SLC39A7		-0.8720858	
DNAH8		-0.8722295	
FBL		-0.8722458	
LRRK1		-0.8725085	
EIF4A3		-0.8731167	
CIT		-0.8736064	
FEM1C		-0.8741909	
UBTD2		-0.8745482	
PFDN5		-0.87561524	
PRPF40B		-0.87574106	
NCBP1		-0.8757481	
CCDC80		-0.8760982	
DRAM1		-0.87629104	
ZNF514		-0.8765151	
DEF8		-0.8765348	
CLK3		-0.87693954	
TCEAL1		-0.8775361	
PCCA		-0.8783737	
MORC4		-0.8787092	
RASSF4		-0.8788297	
ACAD8		-0.8789477	
TMEM42		-0.87913924	
P2RX1		-0.87914133	
CEBPG		-0.8795493	
CNKSR3		-0.8797121	
STX1A		-0.8797454	
E2F4		-0.88044125	
MKNK1		-0.88153005	
DRC2		-0.8821819	
MVD		-0.8823837	
PAQR5		-0.8829205	
SLC39A11		-0.8836874	
TMEM138		-0.88397574	
RWDD2B		-0.88459337	
SRPX		-0.88482934	
YES1		-0.887139	
CELSR1		-0.8875741	
ALDH3A2		-0.8881441	
KLF8		-0.88856393	
MYCBPAP		-0.8891585	
RPL8		-0.8892685	
GSTA4		-0.89005315	
FRMD8		-0.89046824	
MED21		-0.89060926	
TM9SF1		-0.8910761	
TNNT1		-0.8920689	
NDUFA5		-0.8925455	
NDUFAF1		-0.89309376	
TMEM150B		-0.89341366	
FEZF2		-0.8935984	
PCF11		-0.89492285	
SLTM		-0.8950309	
DNMT1		-0.8954093	
CAPN3		-0.895904	
NUTF2		-0.89599085	
ZNF92		-0.8966862	
SSBP4		-0.89742607	
CHORDC1		-0.8975318	
EIF1AD		-0.89951426	
SETDB1		-0.8999055	
MYL6B		-0.8999189	
TAF1D		-0.9001527	
WNT7B		-0.9002475	
SAPCD2		-0.90157515	
PSMG4		-0.9019152	
ZBTB7B		-0.9019275	
SLC39A13		-0.90193975	
OAS1		-0.90226877	
CSRNP2		-0.90238506	
NXF1		-0.90272945	
BHMT2		-0.90290374	
RRP1B		-0.9054613	
G6PC3		-0.905485	
C1QTNF6		-0.9056359	
RNASEH1		-0.90574986	
MTHFS		-0.9059323	
ATP6V0E1		-0.90753794	
TNFRSF1B		-0.90781295	
SYCP2		-0.9088022	
TMEM204		-0.90945065	
FLT3LG		-0.9095384	
MAP3K4		-0.91014713	
GNB3		-0.9105087	
NEK8		-0.91087073	
CCNJ		-0.9109938	
ITGB4		-0.91133016	
THOC3		-0.9117343	
BCL2L11		-0.9133552	
PPIP5K2		-0.9136373	
CNPY3		-0.9137407	
LSM10		-0.9139698	
PDGFC		-0.9143965	
RND3		-0.914497	
NR1H3		-0.9156535	
DAB1		-0.91617703	
ANKRD1		-0.91641754	
BLMH		-0.9172991	
GDNF		-0.9177653	
IQGAP1		-0.91825104	
SLC25A23		-0.91917545	
SYPL1		-0.9193472	
CYSTM1		-0.9193524	
C6orf62		-0.9193616	
POLE4		-0.9195247	
BAD		-0.91954327	
TMEM126B		-0.9201283	
LAT		-0.92024916	
ROCK1		-0.9207799	
RPSA		-0.92168194	
DLX5		-0.9218932	
AASDH		-0.92292887	
TRPC6		-0.9230472	
RPS6KL1		-0.9235925	
MAMLD1		-0.92618406	
