Geneid	SRR15024168	SRR15024173	SRR15024174	SRR15024175	SRR15024177	SRR15024178	SRR15024182	SRR15024183	SRR15024186	SRR15024188
ENSMMUG00000012380	1432	1135	966	1193	1042	1066	1288	807	1614	1057
ENSMMUG00000012381	12	4	7	6	5	7	4	1	3	4
ENSMMUG00000012382	361	275	301	310	256	221	288	206	283	274
ENSMMUG00000012383	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012384	0	2	2	4	3	3	2	3	1	2
ENSMMUG00000012387	114	106	91	129	81	57	115	103	99	82
ENSMMUG00000012388	1735	1349	1592	1759	1350	1227	1445	1417	1400	1333
ENSMMUG00000012389	74	40	91	53	40	57	74	93	50	43
ENSMMUG00000012390	0	0	4	1	0	1	0	0	1	0
ENSMMUG00000012392	21	51	34	58	23	35	28	30	19	31
ENSMMUG00000012393	33	11	18	35	21	21	47	15	31	37
ENSMMUG00000012396	127	77	105	109	69	83	118	75	122	101
ENSMMUG00000012398	15	33	50	25	23	27	17	18	27	11
ENSMMUG00000012400	739	348	574	533	309	387	583	251	376	375
ENSMMUG00000012405	794	488	475	612	577	453	615	477	485	496
ENSMMUG00000012406	9	1	39	6	9	20	10	19	8	18
ENSMMUG00000012407	454	129	609	245	153	16	617	96	144	1031
ENSMMUG00000012408	563	780	934	421	472	275	807	606	418	393
ENSMMUG00000012410	531	600	848	618	432	308	611	449	516	389
ENSMMUG00000012411	373	329	410	261	328	250	444	358	286	173
ENSMMUG00000012417	1035	872	737	1042	678	716	1011	661	755	788
ENSMMUG00000012418	1944	1698	1335	1955	1737	1902	2367	1862	1850	1635
ENSMMUG00000012419	1001	899	800	1074	913	992	1063	622	996	767
ENSMMUG00000012421	84	64	72	78	48	29	79	61	48	66
ENSMMUG00000012423	128	91	135	68	105	77	111	95	95	82
ENSMMUG00000012424	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000012426	100	55	60	33	45	53	106	91	79	46
ENSMMUG00000012427	66	30	64	71	31	35	46	34	37	41
ENSMMUG00000012428	0	0	0	10	1	2	1	3	0	1
ENSMMUG00000012430	1218	813	1130	1321	645	590	696	673	859	647
ENSMMUG00000012432	32	12	26	24	31	22	26	31	23	10
ENSMMUG00000012435	972	769	629	654	784	605	1068	616	785	565
ENSMMUG00000012436	2170	2182	2672	2109	2066	1372	2742	2208	1941	1778
ENSMMUG00000012438	0	0	0	1	0	0	0	0	1	0
ENSMMUG00000012439	1724	1394	1364	1951	1706	1336	1900	1162	1793	1437
ENSMMUG00000012440	1020	765	860	1224	951	672	1002	800	820	714
ENSMMUG00000012442	103	91	69	77	74	54	113	80	77	69
ENSMMUG00000012445	815	591	771	553	610	467	867	631	611	452
ENSMMUG00000012447	1204	948	1094	1182	1021	824	1242	1021	1062	771
ENSMMUG00000012448	3552	2993	3523	3183	3620	2828	4138	2915	3603	2459
ENSMMUG00000012449	2430	1788	1673	2029	1699	1711	2036	1468	1609	1605
ENSMMUG00000012451	386	315	334	281	316	226	339	293	272	259
ENSMMUG00000012452	29	11	9	45	21	30	6	35	23	12
ENSMMUG00000012453	2285	1697	1729	1889	2127	1765	2292	1771	1825	1584
ENSMMUG00000012455	1318	1255	1426	1166	1359	1364	1637	1299	1462	1390
ENSMMUG00000012457	907	910	1085	971	857	571	1050	1144	845	760
ENSMMUG00000012458	209	171	133	148	115	83	157	158	162	123
ENSMMUG00000012459	84	76	97	142	94	107	128	46	66	106
ENSMMUG00000012462	342	274	307	438	398	232	430	273	358	315
ENSMMUG00000012463	1383	932	980	1081	1055	965	1176	1060	1041	845
ENSMMUG00000012465	6	13	0	4	18	11	15	9	12	10
ENSMMUG00000012466	149	153	158	139	177	106	191	107	171	125
ENSMMUG00000012467	33	14	15	26	16	9	18	13	14	15
ENSMMUG00000012469	1112	1138	1462	999	1004	830	1490	1013	1083	1030
ENSMMUG00000012470	384	331	329	373	293	283	290	360	330	218
ENSMMUG00000012471	379	357	290	346	415	332	450	323	411	326
ENSMMUG00000012472	498	431	553	418	454	367	504	324	418	332
ENSMMUG00000012473	365	287	224	557	432	288	380	286	361	336
ENSMMUG00000012474	1470	1243	1294	1770	1124	1223	1495	1015	1232	1327
ENSMMUG00000012477	4916	4377	6563	4523	4266	2732	5272	3558	4539	4119
ENSMMUG00000012479	1829	1300	1423	1654	1336	1229	1501	1210	1454	1190
ENSMMUG00000012480	50	31	13	47	34	27	36	25	35	23
ENSMMUG00000012481	681	618	624	841	640	517	516	453	521	678
ENSMMUG00000012484	1343	1126	1174	1065	1082	864	1499	1133	1229	971
ENSMMUG00000012485	76	55	96	87	100	67	121	91	69	48
ENSMMUG00000012486	693	607	611	584	535	440	700	457	827	641
ENSMMUG00000012487	259	230	240	236	212	144	374	271	245	215
ENSMMUG00000012488	504	436	523	620	627	536	691	337	570	615
ENSMMUG00000012489	12	13	2	5	7	5	12	2	14	1
ENSMMUG00000012491	0	0	3	0	0	0	0	0	0	0
ENSMMUG00000012493	701	513	727	747	744	606	858	641	688	562
ENSMMUG00000012496	142	85	124	177	99	86	127	100	88	112
ENSMMUG00000012498	468	284	340	430	321	310	381	291	347	309
ENSMMUG00000012499	550	560	729	411	464	268	541	608	417	332
ENSMMUG00000012501	331	333	365	317	396	291	365	237	378	266
ENSMMUG00000012503	9	0	6	4	8	4	1	1	1	5
ENSMMUG00000012504	104	65	73	77	90	70	127	57	77	98
ENSMMUG00000012505	808	793	802	795	894	738	936	791	843	758
ENSMMUG00000012508	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012510	399	323	342	335	371	246	392	244	332	297
ENSMMUG00000012511	1072	902	777	852	944	848	1046	869	918	880
ENSMMUG00000012513	121	80	92	113	87	92	129	110	99	49
ENSMMUG00000012516	816	615	573	534	689	555	894	610	661	597
ENSMMUG00000012518	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012520	1365	1076	1417	1348	1442	1208	1964	1124	1477	1264
ENSMMUG00000012521	328	239	240	243	280	181	290	281	279	240
ENSMMUG00000012523	671	401	460	408	585	306	773	566	474	243
ENSMMUG00000012524	2557	2098	2526	1130	2136	1091	2636	2069	1694	1090
ENSMMUG00000012525	11	3	1	6	5	5	9	2	8	8
ENSMMUG00000012526	693	469	518	640	585	359	630	483	589	575
ENSMMUG00000012528	161	64	147	98	116	113	131	105	87	77
ENSMMUG00000012529	38	43	33	32	30	27	66	71	30	22
ENSMMUG00000012531	574	397	509	485	424	377	492	581	500	394
ENSMMUG00000012532	622	516	552	486	571	477	517	485	529	437
ENSMMUG00000012535	14	3	3	4	5	0	7	1	2	2
ENSMMUG00000012536	1060	923	850	1027	1125	858	1092	756	1048	600
ENSMMUG00000012537	9	11	24	12	10	8	12	5	4	11
ENSMMUG00000012538	0	0	0	0	9	0	0	2	1	0
ENSMMUG00000012539	10099	6860	9384	5476	7246	5446	10411	8311	7096	3932
ENSMMUG00000012540	3950	3455	3141	5642	3354	3529	3266	2662	3566	3254
ENSMMUG00000012541	41	46	24	25	24	24	42	37	28	22
ENSMMUG00000012547	139	126	93	260	94	125	128	116	112	110
ENSMMUG00000012548	5332	5120	5667	6542	4575	3994	5741	3782	4471	4056
ENSMMUG00000012549	0	0	0	0	0	0	0	0	0	1
ENSMMUG00000012550	409	363	348	333	442	483	600	249	480	431
ENSMMUG00000012553	1	2	3	3	3	6	1	2	4	0
ENSMMUG00000012559	1228	885	995	512	900	501	1317	1341	786	523
ENSMMUG00000012560	2	0	0	1	0	0	0	1	2	0
ENSMMUG00000012561	18	14	1	24	5	12	8	9	9	11
ENSMMUG00000012562	577	451	547	521	565	402	680	587	544	466
ENSMMUG00000012563	826	582	578	633	517	501	756	602	511	387
ENSMMUG00000012564	834	656	974	733	937	527	1035	1022	824	644
ENSMMUG00000012569	438	487	626	348	405	290	572	441	421	406
ENSMMUG00000012571	387	284	206	300	188	155	412	246	162	109
ENSMMUG00000012572	710	577	998	557	624	413	737	516	641	606
ENSMMUG00000012574	4642	4060	4919	3132	3646	2837	5075	4763	3347	1987
ENSMMUG00000012575	550	485	471	354	484	392	537	638	497	278
ENSMMUG00000012576	508	400	411	330	343	294	544	413	356	297
ENSMMUG00000012578	9489	8183	7754	7816	9685	7799	10804	8435	9860	8238
ENSMMUG00000012579	130	143	161	188	200	132	280	217	134	89
ENSMMUG00000012580	2236	1459	1267	1876	1325	1432	1577	1091	1649	1894
ENSMMUG00000012581	272	226	219	250	205	166	184	215	172	178
ENSMMUG00000012582	15	21	13	16	15	12	25	1	6	24
ENSMMUG00000012585	50	41	52	83	57	18	50	33	28	55
ENSMMUG00000012586	14	5	5	31	12	6	21	4	14	8
ENSMMUG00000012587	127	137	60	174	140	109	116	89	132	135
ENSMMUG00000012588	744	607	530	797	735	516	704	586	610	637
ENSMMUG00000012589	383	249	266	324	330	250	386	281	304	300
ENSMMUG00000012590	640	448	443	476	429	350	531	390	406	413
ENSMMUG00000012591	2439	2406	2326	2850	1897	1951	2725	2895	2200	1900
ENSMMUG00000012592	364	259	360	179	332	217	367	325	291	214
ENSMMUG00000012593	225	175	262	319	196	221	251	226	205	188
ENSMMUG00000012596	653	400	344	596	395	367	685	160	295	344
ENSMMUG00000012597	406	386	387	424	428	298	373	311	325	325
ENSMMUG00000012599	1470	999	1189	956	1194	808	1705	970	1251	1193
ENSMMUG00000012600	2	5	0	1	4	1	0	0	4	8
ENSMMUG00000012601	2663	2331	2525	3230	2379	1998	2251	1479	2270	2215
ENSMMUG00000012602	0	0	0	0	1	0	0	0	0	0
ENSMMUG00000012605	167	95	178	130	85	100	104	83	155	88
ENSMMUG00000012606	1377	1093	1238	1111	1268	852	1404	1114	1216	1026
ENSMMUG00000012607	1010	933	947	1221	925	899	797	832	908	852
ENSMMUG00000012608	2144	1683	1779	1687	1927	1452	2085	1745	1603	1361
ENSMMUG00000012609	358	340	383	201	352	215	491	354	321	293
ENSMMUG00000012612	1480	1315	1225	1326	1174	1218	1676	985	1293	1015
ENSMMUG00000012613	1009	821	1148	1092	1023	668	952	726	1049	1055
ENSMMUG00000012615	1903	2058	2317	1922	1566	1331	2599	1779	1726	1661
ENSMMUG00000012616	417	280	282	331	334	261	379	207	296	306
ENSMMUG00000012618	183	132	176	269	246	208	197	173	261	172
ENSMMUG00000012619	0	0	0	0	0	0	0	0	0	1
ENSMMUG00000012620	2296	1686	1817	2224	1838	1631	2243	1316	1736	1489
ENSMMUG00000012621	14	13	12	21	34	26	26	40	14	6
ENSMMUG00000012623	4712	4721	4625	4354	4155	3729	5323	4154	4655	3730
ENSMMUG00000012624	983	800	890	1001	663	567	1041	708	725	675
ENSMMUG00000012628	731	618	438	829	844	611	780	505	678	598
ENSMMUG00000012632	1	13	0	7	1	2	2	9	6	8
ENSMMUG00000012633	4631	4253	5024	3230	3877	2974	5577	4646	3932	2534
ENSMMUG00000012635	4302	3898	4361	5367	3146	3838	3604	3078	4027	3141
ENSMMUG00000012636	227	135	202	111	187	100	97	71	162	147
ENSMMUG00000012641	20	11	7	6	5	10	19	5	9	9
ENSMMUG00000012643	126	130	101	115	109	76	93	51	88	91
ENSMMUG00000012644	1467	1156	1461	1424	1091	1052	1579	1332	1197	1058
ENSMMUG00000012645	823	610	897	624	868	604	1033	746	822	745
ENSMMUG00000012648	105	55	137	66	85	49	73	214	108	101
ENSMMUG00000012650	1681	1367	1564	1127	1510	1087	1616	1343	1282	1092
ENSMMUG00000012652	775	728	888	1048	702	625	842	947	661	623
ENSMMUG00000012654	11	13	16	12	10	8	11	4	9	5
ENSMMUG00000012657	47	18	28	46	24	21	37	23	38	31
ENSMMUG00000012658	3396	2358	2610	3713	2377	1967	2722	2431	2205	2178
ENSMMUG00000012659	228	145	108	180	136	150	86	238	151	87
ENSMMUG00000012661	639	704	616	595	642	477	866	596	622	531
ENSMMUG00000012663	1470	1139	985	1483	1290	1153	1497	971	1225	1250
ENSMMUG00000012666	502	450	461	679	374	387	460	319	568	446
ENSMMUG00000012667	148	103	121	159	132	97	93	165	139	108
ENSMMUG00000012668	275	217	190	247	190	190	290	140	233	236
ENSMMUG00000012669	67	42	114	101	107	56	71	35	51	40
ENSMMUG00000012670	183	156	189	140	183	160	200	126	177	144
ENSMMUG00000012672	576	428	768	625	593	505	715	718	550	384
ENSMMUG00000012675	50	52	22	42	31	35	46	15	40	47
ENSMMUG00000012677	1613	1348	1631	1549	1350	1092	1662	1346	1309	1343
ENSMMUG00000012681	4	0	7	4	4	2	8	16	7	6
ENSMMUG00000012683	506	353	306	489	357	367	333	258	298	261
ENSMMUG00000012684	553	442	467	560	440	331	574	448	368	318
ENSMMUG00000012685	1667	1500	1467	1198	1597	1171	1916	1332	1450	1001
ENSMMUG00000012690	808	735	721	584	787	634	977	744	718	568
ENSMMUG00000012694	39	38	64	73	55	49	115	39	63	55
ENSMMUG00000012695	2666	1951	2371	1763	2084	1886	2466	1994	2317	1497
ENSMMUG00000012696	222	164	110	219	139	169	178	118	136	156
ENSMMUG00000012697	1906	1459	2043	1907	1404	1224	1826	1563	1403	1280
ENSMMUG00000012698	41	15	10	40	7	29	22	14	46	16
ENSMMUG00000012700	99	85	97	93	61	85	109	60	75	67
ENSMMUG00000012701	308	311	396	204	274	154	436	388	262	225
ENSMMUG00000012702	4211	3028	3134	2522	2957	2214	4097	2977	3158	2495
ENSMMUG00000012704	298	232	204	279	301	273	286	97	226	241
ENSMMUG00000012705	69	84	80	93	89	89	102	92	106	89
ENSMMUG00000012710	5	0	3	5	6	6	3	2	3	2
ENSMMUG00000012713	138	89	239	104	373	76	210	149	252	199
ENSMMUG00000012715	59	68	69	46	33	57	84	82	59	43
ENSMMUG00000012716	383	242	339	451	286	286	210	249	211	184
ENSMMUG00000012718	14231	11599	12833	8291	11075	8405	15149	10299	10573	7674
ENSMMUG00000012719	2204	2059	1879	2940	1870	2008	2958	941	2228	2128
ENSMMUG00000012720	127	125	76	129	92	112	134	60	90	112
ENSMMUG00000012721	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012723	414	304	287	406	326	286	372	301	308	291
ENSMMUG00000012724	848	884	1188	847	898	702	1162	1346	1005	705
ENSMMUG00000012726	96	59	58	96	124	65	143	94	92	64
ENSMMUG00000012727	587	420	474	979	535	470	583	451	505	430
ENSMMUG00000012728	813	460	602	1004	470	597	728	420	686	598
ENSMMUG00000012729	522	511	524	512	340	405	511	306	416	270
ENSMMUG00000012733	501	338	389	445	309	237	446	441	344	360
ENSMMUG00000012736	0	0	0	0	0	0	0	1	0	2
ENSMMUG00000012737	1004	1066	885	1351	1130	907	1061	821	942	1065
ENSMMUG00000012739	966	977	1027	1139	830	841	1130	747	1033	872
ENSMMUG00000012741	508	385	388	472	509	370	576	353	517	412
ENSMMUG00000012742	3725	3185	3826	3513	3498	3019	4000	3509	3527	2913
ENSMMUG00000012743	304	233	226	435	330	329	331	318	323	335
ENSMMUG00000012744	2569	2308	2322	2114	2411	2227	2879	2309	2722	1871
ENSMMUG00000012745	70	52	59	68	78	60	78	46	45	34
ENSMMUG00000012746	376	266	327	439	305	304	336	234	254	337
ENSMMUG00000012749	4	8	7	5	18	5	7	6	7	1
ENSMMUG00000012750	1036	838	744	776	830	859	1085	612	784	673
ENSMMUG00000012751	216	185	179	206	187	153	269	201	214	141
ENSMMUG00000012752	177	185	98	142	173	134	173	190	187	102
ENSMMUG00000012754	1263	1099	1263	1130	1309	921	1596	864	1252	981
ENSMMUG00000012757	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012761	78	92	110	77	46	40	107	99	94	162
ENSMMUG00000012762	3255	2401	2352	1888	2590	1973	3021	2547	2478	1705
ENSMMUG00000012764	382	238	308	401	291	250	341	256	255	275
ENSMMUG00000012766	44	64	35	19	13	36	56	3	24	13
ENSMMUG00000012768	2333	2724	3093	2273	2023	1843	3737	2719	2507	1988
ENSMMUG00000012769	635	592	531	854	749	560	650	568	659	620
ENSMMUG00000012772	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012774	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012775	5	5	1	4	14	6	15	4	8	10
ENSMMUG00000012776	5	3	11	13	5	6	7	9	4	13
ENSMMUG00000012777	19	8	26	10	21	18	47	33	24	16
ENSMMUG00000012778	4433	4013	4987	3315	3333	2134	5329	5398	3432	2033
ENSMMUG00000012780	6	8	15	8	5	4	8	11	8	12
ENSMMUG00000012781	372	222	308	262	209	156	293	137	236	237
ENSMMUG00000012782	37	31	38	40	37	15	42	30	37	33
ENSMMUG00000012783	532	447	368	448	479	533	562	345	533	419
ENSMMUG00000012784	9	1	3	10	6	11	4	1	1	6
ENSMMUG00000012786	570	516	481	581	504	399	677	457	411	349
ENSMMUG00000012787	405	236	413	275	162	369	239	133	232	179
ENSMMUG00000012788	0	0	0	0	0	1	1	0	2	1
ENSMMUG00000012793	88	123	83	97	89	68	129	96	97	64
ENSMMUG00000012797	231	189	185	197	246	144	207	197	178	116
ENSMMUG00000012799	630	605	613	655	662	617	724	539	647	521
ENSMMUG00000012800	5200	4688	5059	6314	5092	4357	5388	4253	5487	4915
ENSMMUG00000012801	64	76	79	60	76	61	71	40	60	63
ENSMMUG00000012802	319	290	261	233	308	182	268	190	242	201
ENSMMUG00000012803	643	823	864	780	582	585	891	589	600	664
ENSMMUG00000012807	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012811	8793	8888	11612	8283	7017	5326	11371	8673	7886	6403
ENSMMUG00000012814	7156	5865	6715	5518	6650	5886	7279	5990	7157	5333
ENSMMUG00000012818	756	686	708	1019	622	756	714	501	694	628
ENSMMUG00000012819	93	96	86	76	94	71	134	79	95	60
ENSMMUG00000012820	246	167	309	214	243	174	387	211	181	123
ENSMMUG00000012821	303	204	266	157	176	152	305	227	226	148
ENSMMUG00000012822	223	274	251	146	224	193	389	291	249	139
ENSMMUG00000012825	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012828	427	362	357	281	325	269	423	317	327	193
ENSMMUG00000012832	16	18	28	29	31	32	28	25	34	31
ENSMMUG00000012837	863	671	767	603	605	567	734	751	669	602
ENSMMUG00000012838	340	393	472	300	192	183	422	394	309	217
ENSMMUG00000012840	115	108	118	167	141	111	111	76	122	105
ENSMMUG00000012841	9	3	11	13	2	4	3	0	7	1
ENSMMUG00000012842	1096	799	957	1197	680	625	1139	893	775	810
ENSMMUG00000012843	237	174	161	167	185	146	339	198	219	134
ENSMMUG00000012844	122	127	71	147	127	117	126	69	61	115
ENSMMUG00000012846	2397	1834	2005	1635	2070	1241	2463	1762	2080	1309
ENSMMUG00000012847	521	463	456	384	605	386	693	482	558	381
ENSMMUG00000012848	175	158	159	107	150	83	213	151	144	61
ENSMMUG00000012849	149	96	122	108	138	117	135	104	130	113
ENSMMUG00000012850	355	306	278	250	267	244	306	205	246	222
ENSMMUG00000012852	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012855	20	2	20	21	20	6	10	28	8	12
ENSMMUG00000012856	497	480	502	315	470	314	630	753	508	337
ENSMMUG00000012859	531	254	127	356	323	107	377	274	133	113
ENSMMUG00000012860	469	379	612	452	428	388	388	411	356	316
ENSMMUG00000012863	51	33	23	56	44	36	36	19	44	53
ENSMMUG00000012864	1339	1073	1299	1018	1276	844	1325	1021	1129	812
ENSMMUG00000012871	33	21	25	27	10	14	31	32	26	9
ENSMMUG00000012872	1312	1020	1218	987	1315	884	1270	990	1146	860
ENSMMUG00000012874	6609	5855	5752	4171	6172	4922	7375	5342	5932	3305
ENSMMUG00000012875	371	243	299	244	297	239	302	178	293	253
ENSMMUG00000012878	629	590	573	481	560	473	685	492	544	408
ENSMMUG00000012880	814	590	605	525	569	598	1002	521	811	611
ENSMMUG00000012881	29	21	7	25	10	17	10	12	18	17
ENSMMUG00000012882	322	238	303	255	253	214	276	231	257	200
ENSMMUG00000012884	443	315	364	420	415	325	466	255	408	395
ENSMMUG00000012886	333	209	272	160	104	188	284	259	204	68
ENSMMUG00000012887	978	840	796	1153	1059	1149	1108	669	1121	980
ENSMMUG00000012888	7	0	4	1	1	3	1	0	2	2
ENSMMUG00000012889	2143	2075	1862	1880	1695	1720	2633	1424	1960	2030
ENSMMUG00000012890	776	725	872	921	739	622	774	684	756	621
ENSMMUG00000012891	313	234	280	282	312	216	325	196	276	248
ENSMMUG00000012892	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012893	916	709	905	851	726	625	1038	889	857	667
ENSMMUG00000012894	130	139	144	148	133	98	149	125	136	144
ENSMMUG00000012895	590	423	506	522	603	418	437	361	420	459
ENSMMUG00000012897	1136	1043	1344	635	1030	579	1357	1170	695	533
ENSMMUG00000012898	475	519	575	429	502	454	578	465	453	282
ENSMMUG00000012899	267	133	146	211	199	164	196	157	155	237
ENSMMUG00000012911	152	175	156	165	176	189	199	92	178	185
ENSMMUG00000012912	471	341	403	302	421	262	467	435	379	193
ENSMMUG00000012914	1162	870	954	938	837	680	1008	1047	922	762
ENSMMUG00000012915	1178	1137	987	803	1153	826	1420	967	964	700
ENSMMUG00000012916	2548	2007	2579	1551	2347	1613	2845	2389	2137	1425
ENSMMUG00000012917	55	69	103	39	55	29	86	83	35	28
ENSMMUG00000012918	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012920	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012921	892	631	603	905	547	687	733	606	665	790
ENSMMUG00000012924	385	283	428	223	333	108	416	323	279	200
ENSMMUG00000012926	5	4	5	6	6	2	4	0	3	3
ENSMMUG00000012933	212	193	200	187	123	161	280	204	188	92
ENSMMUG00000012937	2029	1595	2343	1896	1538	1250	2032	1715	1494	1426
ENSMMUG00000012938	6230	6339	7539	6328	5446	4327	8175	4671	5463	5166
ENSMMUG00000012939	26	11	24	27	29	26	17	36	17	35
ENSMMUG00000012940	137	154	133	249	162	260	199	104	173	177
ENSMMUG00000012941	679	799	742	868	678	641	829	507	754	639
ENSMMUG00000012942	687	657	507	880	499	582	700	439	549	685
ENSMMUG00000012944	851	761	879	892	877	926	1089	684	850	716
ENSMMUG00000012948	271	257	380	349	234	219	325	296	351	222
ENSMMUG00000012953	5117	3492	5268	3483	4256	3083	4534	3702	4230	2472
ENSMMUG00000012954	4	0	17	0	0	0	0	1	0	7
ENSMMUG00000012957	5	0	7	4	5	6	6	12	4	3
ENSMMUG00000012958	2877	2138	2845	2470	2249	1816	2694	2086	2342	2436
ENSMMUG00000012959	628	643	775	500	588	402	772	602	516	408
ENSMMUG00000012961	7071	6142	6674	7892	5610	5215	6668	4693	6455	5663
ENSMMUG00000012963	393	345	306	470	474	374	607	293	429	370
ENSMMUG00000012965	286	210	401	258	297	213	285	281	276	191
ENSMMUG00000012967	508	362	375	844	596	471	520	308	485	531
ENSMMUG00000012969	20124	16754	19651	13838	16632	13747	22804	16260	17386	11926
ENSMMUG00000012970	23	11	6	29	15	14	5	15	7	20
ENSMMUG00000012972	2790	2239	2172	3076	2335	1949	2480	1899	2486	2348
ENSMMUG00000012974	544	467	482	637	470	461	609	411	463	492
ENSMMUG00000012977	272	344	503	277	296	257	357	203	410	324
ENSMMUG00000012978	251	187	209	204	247	212	300	234	246	148
ENSMMUG00000012979	3398	2793	2922	3810	3022	2824	3271	2713	2971	3010
ENSMMUG00000012981	673	474	555	491	485	392	594	423	506	396
ENSMMUG00000012987	238	204	159	228	248	205	237	225	253	217
ENSMMUG00000012988	1117	986	1286	1216	891	737	1053	735	835	746
ENSMMUG00000012989	5320	3712	3580	4130	4112	3307	3882	3402	3881	3340
ENSMMUG00000012992	0	0	7	0	3	3	6	0	2	2
ENSMMUG00000012993	3299	2352	1937	4346	2657	2234	2684	1872	2441	2674
ENSMMUG00000012996	0	0	0	1	0	0	0	0	0	0
ENSMMUG00000012997	115	88	93	133	185	177	125	176	187	132
ENSMMUG00000012998	1	4	0	5	1	8	0	0	1	1
ENSMMUG00000013001	441	381	417	501	382	310	398	422	392	374
ENSMMUG00000013003	292	213	228	249	224	169	216	195	210	192
ENSMMUG00000013004	138	113	58	125	133	98	113	115	87	122
ENSMMUG00000013007	5	0	2	1	1	1	1	0	0	0
ENSMMUG00000013008	482	316	333	428	360	347	420	296	375	400
ENSMMUG00000013009	693	556	1201	1592	1658	661	706	1056	1605	2175
ENSMMUG00000013014	36	20	42	45	26	8	37	14	35	19
ENSMMUG00000013015	1203	929	1342	852	1396	812	1387	798	1142	1148
ENSMMUG00000013017	849	824	771	871	850	669	767	636	679	588
ENSMMUG00000013018	2173	1499	1785	1971	1589	1358	2245	1764	1733	1597
ENSMMUG00000013020	1206	785	1266	1448	1194	1068	1455	1027	1168	1152
ENSMMUG00000013022	1497	2091	2161	1732	1093	1151	2224	1662	1559	1131
ENSMMUG00000013024	355	168	223	103	314	347	294	247	260	215
ENSMMUG00000013028	5349	5572	6661	4565	4161	4281	6128	4461	5378	3950
ENSMMUG00000013029	5	8	28	9	15	10	7	4	4	5
ENSMMUG00000013031	1352	802	1083	1915	1155	1044	961	826	1240	1175
ENSMMUG00000013032	19437	18693	20973	14366	16090	14446	19985	12373	15664	12081
ENSMMUG00000013033	1347	1100	1206	1274	1180	1037	1391	1173	1065	1173
ENSMMUG00000013035	103	159	152	138	212	100	183	87	144	99
ENSMMUG00000013037	4143	4052	6120	3196	2678	2330	4111	1656	4428	3765
ENSMMUG00000013038	18	31	8	20	17	18	26	6	21	15
ENSMMUG00000013039	920	671	645	768	568	564	730	619	588	666
ENSMMUG00000013040	3194	1899	2395	2624	1925	1712	2472	2145	2084	1805
ENSMMUG00000013044	1	0	0	1	0	0	1	0	0	2
ENSMMUG00000013045	16	2	3	33	24	21	22	20	12	23
ENSMMUG00000013047	9258	7110	7238	6001	8015	6446	9049	6667	8004	5908
ENSMMUG00000013048	148	164	132	152	159	127	210	96	114	70
ENSMMUG00000013049	0	6	5	6	4	4	5	15	4	5
ENSMMUG00000013050	2	3	7	1	4	0	6	5	4	3
ENSMMUG00000013051	552	413	563	549	344	353	479	213	478	279
ENSMMUG00000013053	432	453	501	679	504	417	442	466	553	370
ENSMMUG00000013054	339	314	403	567	341	358	385	254	396	433
ENSMMUG00000013055	570	683	578	374	688	389	993	451	564	469
ENSMMUG00000013056	1774	1773	1227	1516	1724	1255	1761	1292	1790	1275
ENSMMUG00000013057	160	129	121	112	117	83	163	72	105	115
ENSMMUG00000013059	158	145	108	102	112	70	133	104	77	92
ENSMMUG00000013060	668	692	547	780	725	690	795	519	659	570
ENSMMUG00000013061	1007	892	928	1029	1097	1026	1256	852	1083	869
ENSMMUG00000013062	40	17	21	59	34	34	47	32	48	39
ENSMMUG00000013063	177	69	118	224	133	105	160	78	103	93
ENSMMUG00000013067	56	73	156	105	104	108	86	128	150	102
ENSMMUG00000013068	879	748	861	1259	893	790	854	674	812	616
